1	nan
1.09699	2.12663e-60
1.20338	4.57421e-58
1.32009	8.93203e-56
1.44812	1.58324e-53
1.58857	2.54712e-51
1.74263	3.71885e-49
1.91164	4.92683e-47
2.09705	5.922e-45
2.30043	6.45729e-43
2.52354	6.38635e-41
2.76829	5.72811e-39
3.03677	4.65865e-37
3.33129	3.43503e-35
3.65438	2.29589e-33
4.00881	1.39075e-31
4.3976	7.63396e-30
4.82411	3.79641e-28
5.29198	1.71017e-26
5.80523	6.97697e-25
6.36825	2.57731e-23
6.98588	8.61885e-22
7.66341	2.60871e-20
8.40665	7.14495e-19
9.22198	1.77041e-17
10.1164	3.96777e-16
11.0975	8.04113e-15
12.1738	1.47325e-13
13.3545	2.43959e-12
14.6497	3.65028e-11
16.0705	4.93385e-10
17.6291	6.02255e-09
19.3389	6.63723e-08
21.2145	6.60207e-07
23.272	5.92562e-06
25.5291	4.79751e-05
28.005	0.000350263
30.7211	0.00230532
33.7006	0.0136738
36.9691	0.0730677
40.5546	0.351639
44.4878	1.52356
48.8025	5.94103
53.5357	20.843
58.7279	65.7667
64.4236	186.576
70.6718	475.74
77.526	1089.98
85.0449	2243.29
93.293	4146.48
102.341	6882.57
112.267	10258.9
123.155	13734.7
135.099	16524.1
148.202	17881.1
162.576	17429.6
178.343	15338.8
195.64	12227.4
214.614	8868.85
235.429	5886.95
258.262	3600.44
283.31	2043.61
310.787	1083.78
340.929	539.858
373.994	253.451
410.266	112.342
450.056	47.0547
493.705	18.6373
541.587	6.98705
594.113	2.48246
651.734	0.837149
714.943	0.268405
784.282	0.0819695
860.346	0.0238913
943.788	0.00665956
1035.32	0.00177902
1135.73	0.000456424
1245.88	0.000112703
1366.72	2.68414e-05
1499.27	6.17845e-06
1644.68	1.37737e-06
1804.19	2.97973e-07
1979.17	6.26754e-08
2171.12	1.28415e-08
2381.69	2.56746e-09
2612.68	5.01759e-10
2866.07	9.60043e-11
3144.04	1.80117e-11
3448.96	3.31825e-12
3783.46	6.01102e-13
4150.4	1.07207e-13
4552.94	1.88474e-14
4994.51	3.26979e-15
5478.9	5.60376e-16
6010.28	9.49624e-17
6593.19	1.59267e-17
7232.63	2.64586e-18
7934.1	4.35723e-19
8703.59	7.11811e-20
9547.72	1.1543e-20
10473.7	1.85924e-21
11489.5	2.97618e-22
12603.8	4.73713e-23
13826.2	7.50081e-24
15167.2	1.18203e-24
16638.2	1.85459e-25
18251.8	2.89818e-26
20022	4.51241e-27
21963.9	7.00209e-28
24094	1.08319e-28
26430.8	1.6709e-29
28994.2	2.57077e-30
31806.3	3.9458e-31
34891	6.04294e-32
38274.9	9.23583e-33
41987.1	1.40891e-33
46059.2	2.14552e-34
50526.3	3.26191e-35
55426.6	4.95163e-36
60802.2	7.50588e-37
66699.2	1.13623e-37
73168.1	1.71777e-38
80264.3	2.59374e-39
88048.8	3.91167e-40
96588.3	5.89228e-41
105956	8.86533e-42
116232	1.33228e-42
127505	1.99976e-43
139871	2.99798e-44
153437	4.48877e-45
168318	6.7119e-46
184642	1.00219e-46
202550	1.49415e-47
222195	2.22397e-48
243744	3.30438e-49
267384	4.90013e-50
293317	7.25097e-51
321764	1.07043e-51
352971	1.57612e-52
387204	2.31396e-53
424757	3.38624e-54
465953	4.93757e-55
511143	7.17065e-56
560717	1.03668e-56
615099	1.49123e-57
674754	2.13298e-58
740196	3.03165e-59
811984	4.27843e-60
890735	5.98998e-61
977124	8.31142e-62
1.07189e+06	1.14169e-62
1.17585e+06	1.5506e-63
1.28989e+06	2.07924e-64
1.41499e+06	2.74823e-65
1.55223e+06	3.57379e-66
1.70277e+06	4.56246e-67
1.86791e+06	5.70404e-68
2.04907e+06	6.96346e-69
2.24781e+06	8.27289e-70
2.46581e+06	9.52678e-71
2.70496e+06	1.05835e-71
2.9673e+06	1.12779e-72
3.25509e+06	1.14474e-73
3.57079e+06	1.09727e-74
3.9171e+06	9.82446e-76
4.297e+06	8.10106e-77
4.71375e+06	6.03676e-78
5.17092e+06	3.9597e-79
5.67243e+06	2.19914e-80
6.22257e+06	9.71601e-82
6.82607e+06	3.04254e-83
7.4881e+06	5.07788e-85
8.21434e+06	0
9.01102e+06	0
9.88496e+06	0
1.08437e+07	0
1.18953e+07	0
1.3049e+07	0
1.43146e+07	0
1.57029e+07	0
1.72259e+07	0
1.88965e+07	0
2.07292e+07	0
2.27397e+07	0
2.49451e+07	0
2.73644e+07	0
3.00184e+07	0
3.29297e+07	0
3.61234e+07	0
3.96269e+07	0
4.34701e+07	0
4.76861e+07	0
5.2311e+07	0
5.73844e+07	0
6.29499e+07	0
6.90551e+07	0
7.57525e+07	0
8.30994e+07	0
9.11589e+07	0
1e+08	0
