1	nan
1.09699	1.07128e-41
1.20338	1.29201e-39
1.32009	1.40381e-37
1.44812	1.37368e-35
1.58857	1.21015e-33
1.74263	9.59413e-32
1.91164	6.84254e-30
2.09705	4.3883e-28
2.30043	2.52963e-26
2.52354	1.31011e-24
2.76829	6.0932e-23
3.03677	2.54366e-21
3.33129	9.52642e-20
3.65438	3.19908e-18
4.00881	9.62731e-17
4.3976	2.59487e-15
4.82411	6.26029e-14
5.29198	1.35103e-12
5.80523	2.60635e-11
6.36825	4.4916e-10
6.98588	6.90951e-09
7.66341	9.48067e-08
8.40665	1.15938e-06
9.22198	1.26254e-05
10.1164	0.000122324
11.0975	0.00105346
12.1738	0.0080565
13.3545	0.0546581
14.6497	0.328607
16.0705	1.74876
17.6291	8.22816
19.3389	34.1872
21.2145	125.272
23.272	404.293
25.5291	1147.57
28.005	2860.67
30.7211	6253.25
33.7006	11967.6
36.9691	20020
40.5546	29224.1
44.4878	37161
48.8025	41089.5
53.5357	39435.5
58.7279	32791.6
64.4236	23581
70.6718	14638.4
77.526	7830.51
85.0449	3603.33
93.293	1424.07
102.341	482.641
112.267	140.087
123.155	34.7814
135.099	7.37989
148.202	1.33711
162.576	0.206749
178.343	0.02727
195.64	0.00306727
214.614	0.000294128
235.429	2.40413e-05
258.262	1.67481e-06
283.31	9.94382e-08
310.787	5.03266e-09
340.929	2.17216e-10
373.994	8.00173e-12
410.266	2.51886e-13
450.056	6.78712e-15
493.705	1.56879e-16
541.587	3.11876e-18
594.113	5.34904e-20
651.734	7.94271e-22
714.943	1.02507e-23
784.282	1.15474e-25
860.346	1.14061e-27
943.788	9.92698e-30
1035.32	7.65095e-32
1135.73	5.24927e-34
1245.88	3.22316e-36
1366.72	1.78078e-38
1499.27	8.90099e-41
1644.68	4.0468e-43
1804.19	1.68248e-45
1979.17	6.43027e-48
2171.12	2.27079e-50
2381.69	7.44648e-53
2612.68	2.27844e-55
2866.07	6.53498e-58
3144.04	1.76476e-60
3448.96	4.50605e-63
3783.46	1.09221e-65
4150.4	2.5227e-68
4552.94	5.57213e-71
4994.51	1.18095e-73
5478.9	2.40917e-76
6010.28	4.74466e-79
6593.19	9.04571e-82
7232.63	1.67376e-84
7934.1	3.01295e-87
8703.59	5.28811e-90
9547.72	9.06798e-93
10473.7	1.52211e-95
11489.5	2.50536e-98
12603.8	4.05027e-101
13826.2	6.44078e-104
15167.2	1.00885e-106
16638.2	1.55849e-109
18251.8	2.37722e-112
20022	3.58416e-115
21963.9	5.34665e-118
24094	7.89846e-121
26430.8	1.15644e-123
28994.2	1.67939e-126
31806.3	2.4206e-129
34891	3.46504e-132
38274.9	4.92891e-135
41987.1	6.9707e-138
46059.2	9.80586e-141
50526.3	1.37266e-143
55426.6	1.91279e-146
60802.2	2.65432e-149
66699.2	3.669e-152
73168.1	5.0532e-155
80264.3	6.93605e-158
88048.8	9.49013e-161
96588.3	1.29456e-163
105956	1.76085e-166
116232	2.38849e-169
127505	3.23118e-172
139871	4.35976e-175
153437	5.86732e-178
168318	7.87577e-181
184642	1.05441e-183
202550	1.40788e-186
222195	1.87465e-189
243744	2.48898e-192
267384	3.29458e-195
293317	4.34683e-198
321764	5.71527e-201
352971	7.48639e-204
387204	9.7665e-207
424757	1.26845e-209
465953	1.63943e-212
511143	2.10755e-215
560717	2.69335e-218
615099	3.41949e-221
674754	4.30995e-224
740196	5.38861e-227
811984	6.67699e-230
890735	8.19104e-233
977124	9.93688e-236
1.07189e+06	1.19055e-238
1.17585e+06	1.40665e-241
1.28989e+06	1.63624e-244
1.41499e+06	1.87025e-247
1.55223e+06	2.09608e-250
1.70277e+06	2.29771e-253
1.86791e+06	2.45655e-256
2.04907e+06	2.55314e-259
2.24781e+06	2.56969e-262
2.46581e+06	2.49347e-265
2.70496e+06	2.32031e-268
2.9673e+06	2.05762e-271
3.25509e+06	1.72561e-274
3.57079e+06	1.35583e-277
3.9171e+06	9.86384e-281
4.297e+06	6.54519e-284
4.71375e+06	3.88307e-287
5.17092e+06	2.00386e-290
5.67243e+06	8.64117e-294
6.22257e+06	2.9212e-297
6.82607e+06	6.88633e-301
7.4881e+06	8.49605e-305
8.21434e+06	0
9.01102e+06	0
9.88496e+06	0
1.08437e+07	0
1.18953e+07	0
1.3049e+07	0
1.43146e+07	0
1.57029e+07	0
1.72259e+07	0
1.88965e+07	0
2.07292e+07	0
2.27397e+07	0
2.49451e+07	0
2.73644e+07	0
3.00184e+07	0
3.29297e+07	0
3.61234e+07	0
3.96269e+07	0
4.34701e+07	0
4.76861e+07	0
5.2311e+07	0
5.73844e+07	0
6.29499e+07	0
6.90551e+07	0
7.57525e+07	0
8.30994e+07	0
9.11589e+07	0
1e+08	0
